# Rg    beta propensity
1.48676  19.28571429
1.49211  20
1.52481  7.142857143
1.47469  15.71428571
 1.5292  5.714285714
1.53673  5.714285714
1.47187  15.71428571
1.47791  21.42857143
1.46873  21.42857143
1.47425  22.85714286
1.63073  10.71428571
1.42029  19.28571429
1.50523  14.28571429
1.46922  15.71428571
1.51875  14.28571429
1.51078  13.57142857
 1.4715  20.71428571
1.46747  15.71428571
1.41663  17.14285714
1.61664  11.42857143
1.61765  10.71428571
 1.4677  15.71428571
1.41792  20.71428571
1.47087  17.14285714
1.51562  12.85714286
1.42217  17.85714286
1.50536  7.142857143
1.51204  7.142857143
1.50775  7.142857143
1.50981  15.71428571
1.46889  20
1.64014  11.42857143
1.47313  19.28571429
1.51477  10
 1.5109  8.571428571
1.46964  5.714285714
1.46917  4.285714286
1.58294  7.142857143
1.47524  20.71428571
1.52055  8.571428571
1.58092  5.714285714
1.51282  7.142857143
 1.5614  5.714285714
1.56711  5.714285714
 1.6276  22.85714286
1.57388  5.714285714
1.61148  12.14285714
1.57352  5.714285714
1.62518  11.42857143
1.50232  7.857142857
1.58293  5.714285714
1.58478  5.714285714
1.50234  14.28571429
1.51934  7.142857143
1.50301  14.28571429
1.59503  5.714285714
 1.5129  7.142857143
1.60541  18.57142857
1.51613  17.14285714
1.46685  7.142857143
1.62028  17.85714286
 1.4587  9.285714286
1.50485  5.714285714
1.60554  17.85714286
1.51891  6.428571429
1.60299  17.85714286
1.46319  9.285714286
1.64164  10.71428571
1.46074  9.285714286
1.51609  7.142857143
 1.6352  10.71428571
1.50687  5.714285714
 1.5113  7.142857143
1.50977  15.71428571
1.46645  7.142857143
1.60717  23.57142857
 1.5039  5.714285714
 1.4951  5.714285714
1.50735  16.42857143
1.49787  16.42857143
1.48861  5.714285714
1.48479  5
1.49433  7.142857143
 1.4984  7.142857143
1.51818  16.42857143
 1.5031  5.714285714
1.50121  17.14285714
 1.5011  7.857142857
1.67686  5.714285714
1.49543  4.285714286
1.50629  7.857142857
1.51757  7.857142857
1.52489  7.857142857
1.51315  13.57142857
1.67903  5.714285714
1.49536  8.571428571
1.59827  11.42857143
1.60892  10.71428571
1.49843  8.571428571
1.52157  16.42857143
 1.6221  18.57142857
1.52312  12.14285714
1.63157  20
1.47506  20.71428571
1.48083  22.85714286
1.47719  22.85714286
 1.6154  12.85714286
 1.6192  19.28571429
1.60975  12.85714286
1.51669  10
1.47276  10.71428571
1.61748  9.285714286
1.47128  5.714285714
1.46946  7.142857143
1.50776  7.142857143
1.60001  11.42857143
 1.5026  5.714285714
1.69173  5.714285714
1.48893  5.714285714
1.46834  12.14285714
1.48606  6.428571429
1.48474  5.714285714
1.48169  21.42857143
1.48421  6.428571429
1.46554  7.142857143
1.46787  8.571428571
1.46401  10.71428571
 1.4656  9.285714286
1.61506  19.28571429
1.60857  17.85714286
1.47177  10.71428571
1.48272  4.285714286
1.48658  20
1.49147  5.714285714
1.48771  2.857142857
1.48607  5.714285714
1.49108  2.857142857
1.58139  9.285714286
1.47812  2.857142857
1.48875  2.857142857
1.46983  9.285714286
1.57062  7.142857143
1.49423  4.285714286
1.59425  10.71428571
1.46994  9.285714286
1.46857  9.285714286
1.52119  5
 1.6091  13.57142857
1.52728  7.857142857
1.56028  11.42857143
1.51698  6.428571429
1.61692  12.14285714
1.49404  4.285714286
1.49423  4.285714286
1.47341  9.285714286
1.55597  7.857142857
1.47872  20
1.61435  10.71428571
1.48736  17.85714286
1.48776  22.85714286
1.48245  15
1.48397  21.42857143
1.49988  5.714285714
1.52071  17.14285714
 1.5642  9.285714286
1.51781  17.14285714
1.48559  2.857142857
1.53986  10.71428571
 1.4911  2.857142857
1.49234  2.857142857
1.53639  7.142857143
1.56615  11.42857143
1.47794  20
1.57259  10.71428571
1.49737  5.714285714
1.48271  5
1.48538  4.285714286
1.48148  17.85714286
 1.4761  8.571428571
1.47668  10
1.49271  2.857142857
1.51396  8.571428571
1.50027  5.714285714
1.49226  5
1.50444  5.714285714
1.56247  5.714285714
1.50988  5.714285714
1.47842  14.28571429
1.49034  4.285714286
1.50732  7.142857143
 1.5115  7.142857143
1.46144  7.142857143
1.48577  5
1.50249  5.714285714
1.49928  5.714285714
1.48266  4.285714286
1.49194  4.285714286
 1.4835  1.428571429
1.50682  4.285714286
1.57085  5.714285714
1.48046  4.285714286
 1.4753  4.285714286
1.58127  9.285714286
1.47322  4.285714286
1.58212  11.42857143
1.57535  10
1.51612  8.571428571
1.48048  3.571428571
 1.4777  7.857142857
 1.5143  5.714285714
1.48729  4.285714286
1.48842  4.285714286
1.48363  4.285714286
1.50188  5.714285714
 1.6053  20
1.50144  16.42857143
1.46731  7.142857143
1.45811  9.285714286
1.45456  9.285714286
1.44963  10.71428571
1.49438  21.42857143
1.51174  7.142857143
1.50041  17.14285714
1.58384  5.714285714
1.50039  5.714285714
1.50649  17.14285714
1.50357  8.571428571
 1.4725  4.285714286
1.45632  9.285714286
1.50017  10
1.45817  9.285714286
1.58308  7.142857143
1.47972  12.14285714
1.51327  7.142857143
1.50292  7.142857143
1.56608  7.857142857
1.56382  8.571428571
1.51578  17.14285714
 1.5075  17.14285714
1.48489  4.285714286
1.45902  9.285714286
1.50576  17.14285714
1.63953  5.714285714
1.47922  10.71428571
 1.4726  8.571428571
1.49594  5.714285714
1.65214  5.714285714
1.48133  8.571428571
1.62346  11.42857143
1.49783  8.571428571
1.60603  11.42857143
1.50348  8.571428571
1.48323  8.571428571
1.46925  10
1.50541  7.142857143
1.50225  7.142857143
1.45543  9.285714286
1.45464  9.285714286
1.51471  17.14285714
1.47607  10
  1.473  11.42857143
1.52074  17.14285714
1.47606  10
1.50306  8.571428571
1.50581  17.14285714
1.50714  7.142857143
1.47999  4.285714286
1.47985  5
1.48055  3.571428571
1.59196  10.71428571
 1.5822  11.42857143
1.60077  5.714285714
1.50172  5.714285714
1.49355  4.285714286
1.58563  5.714285714
1.59367  9.285714286
1.48428  2.857142857
1.47928  5
1.49806  4.285714286
1.61267  11.42857143
1.49114  4.285714286
1.50069  7.142857143
1.50296  7.142857143
 1.5038  7.142857143
1.51086  17.14285714
1.51591  15.71428571
1.45479  5.714285714
1.50731  16.42857143
1.48755  15
1.60314  5.714285714
1.50932  19.28571429
1.59347  4.285714286
1.49056  21.42857143
1.60303  24.28571429
1.50282  8.571428571
1.51183  16.42857143
1.51133  16.42857143
 1.4816  5.714285714
1.50466  7.142857143
1.51059  5.714285714
1.48221  10
1.47961  9.285714286
1.61286  5.714285714
1.58811  5.714285714
1.59334  10.71428571
1.57991  11.42857143
1.59458  10.71428571
1.59159  7.142857143
1.48189  5.714285714
1.61835  11.42857143
1.47969  5
 1.4692  7.142857143
1.51937  5.714285714
 1.5156  18.57142857
1.61343  10
1.61374  11.42857143
  1.514  7.857142857
1.49539  8.571428571
1.49592  7.142857143
1.47964  21.42857143
1.61199  11.42857143
1.48189  7.142857143
1.47697  21.42857143
1.61651  11.42857143
1.60081  9.285714286
1.51596  5.714285714
1.60672  10.71428571
1.50651  7.857142857
1.47261  10
1.61331  10
  1.501  19.28571429
1.49645  16.42857143
1.60118  10
1.49875  16.42857143
1.60346  8.571428571
1.60668  5.714285714
  1.598  5.714285714
1.63224  10
1.50801  8.571428571
1.61382  5.714285714
 1.6183  5.714285714
1.61044  10
1.47667  18.57142857
1.46319  12.14285714
1.46703  12.14285714
 1.5185  16.42857143
1.48174  18.57142857
1.49418  16.42857143
1.49566  15.71428571
1.48801  15.71428571
1.59137  5.714285714
1.65197  11.42857143
1.59128  5.714285714
1.60011  5.714285714
1.58567  5.714285714
1.58993  5.714285714
1.47456  10.71428571
1.49953  17.14285714
1.51187  7.142857143
1.49089  17.14285714
1.59612  5.714285714
1.49828  17.85714286
1.51303  16.42857143
1.52973  15
1.48051  17.85714286
1.63528  12.85714286
1.57684  10.71428571
1.60626  8.571428571
1.60152  11.42857143
1.61691  10.71428571
1.59456  10.71428571
1.50232  17.14285714
1.48664  20
1.49628  17.14285714
1.48618  21.42857143
1.49841  7.142857143
1.48281  17.85714286
1.48469  22.85714286
1.59983  5.714285714
1.51056  7.142857143
 1.5076  6.428571429
1.57658  18.57142857
1.61938  11.42857143
1.63429  11.42857143
 1.5983  10.71428571
1.62542  11.42857143
1.48576  20
1.59939  5.714285714
1.59251  20
1.48629  10.71428571
1.47745  18.57142857
1.47784  20
1.48321  20
1.50684  7.142857143
1.51425  8.571428571
 1.5097  6.428571429
1.50426  5.714285714
1.59259  16.42857143
1.49694  5.714285714
1.50147  5
1.49824  5.714285714
1.49926  5.714285714
1.49496  7.142857143
1.47183  9.285714286
1.48138  13.57142857
1.49087  5.714285714
1.49421  5.714285714
1.49323  5.714285714
1.48014  21.42857143
1.48098  21.42857143
1.47152  21.42857143
1.47198  21.42857143
 1.4958  4.285714286
1.48827  4.285714286
1.49192  4.285714286
1.49598  6.428571429
1.49373  7.857142857
1.50339  5.714285714
1.61829  4.285714286
1.61617  4.285714286
1.48071  22.85714286
1.49168  4.285714286
1.49185  5.714285714
1.48547  10
1.47633  7.142857143
1.48532  4.285714286
1.62577  5.714285714
1.48392  2.857142857
1.49001  4.285714286
1.47703  22.14285714
1.59638  10
1.58151  11.42857143
1.59307  11.42857143
1.47116  19.28571429
1.60133  11.42857143
1.50673  5.714285714
1.49299  17.14285714
1.49503  5.714285714
1.46643  15
 1.4981  17.14285714
1.49393  22.85714286
1.48454  22.14285714
1.46942  10
1.49286  5.714285714
1.61261  11.42857143
1.58456  10
 1.5183  16.42857143
1.58087  9.285714286
1.52694  17.14285714
 1.4915  5.714285714
1.63403  5.714285714
1.49708  6.428571429
1.52261  5.714285714
1.56156  10
1.53306  17.14285714
1.61298  10
1.64381  11.42857143
1.43099  16.42857143
1.43073  16.42857143
1.63542  10
1.46742  10.71428571
1.43359  15
1.42246  16.42857143
1.51374  4.285714286
1.47214  8.571428571
1.62269  10
1.48581  10.71428571
1.52284  5.714285714
1.59906  10.71428571
1.43195  15
1.46135  10
1.51859  7.142857143
 1.5227  5.714285714
1.48437  10.71428571
1.46258  10
1.46199  8.571428571
1.58003  10
1.47773  22.85714286
1.43581  13.57142857
1.59757  12.14285714
1.59009  10
1.52013  8.571428571
1.60199  11.42857143
1.48177  21.42857143
1.51473  7.142857143
1.58772  11.42857143
1.49776  4.285714286
1.48683  21.42857143
1.49395  21.42857143
1.48984  21.42857143
1.51794  7.142857143
1.49089  22.85714286
 1.4752  20
1.50337  17.14285714
1.48032  22.85714286
 1.4998  17.14285714
1.50519  17.14285714
1.54653  21.42857143
1.54519  18.57142857
 1.5277  10
1.50161  17.14285714
1.50296  16.42857143
 1.5009  17.14285714
1.52525  8.571428571
1.52662  5.714285714
1.52351  16.42857143
1.44864  10.71428571
1.61662  10
1.51193  16.42857143
1.46114  8.571428571
 1.5175  17.14285714
1.51526  7.857142857
1.52463  19.28571429
1.52507  5.714285714
1.52615  20
1.52332  20
 1.4876  14.28571429
1.52044  5.714285714
1.47458  5.714285714
1.49339  14.28571429
1.48464  14.28571429
1.47625  22.85714286
1.50383  15.71428571
1.51794  19.28571429
1.50355  17.14285714
1.49518  15
1.49751  16.42857143
1.46112  13.57142857
 1.5267  7.857142857
1.51782  8.571428571
1.49482  15.71428571
1.46849  15.71428571
1.48342  22.14285714
1.57185  15
1.48451  20
1.49736  21.42857143
1.47342  5
1.47914  19.28571429
1.49513  21.42857143
1.46475  5
1.47486  20.71428571
 1.4762  22.14285714
1.58813  10.71428571
1.58333  10.71428571
1.47728  18.57142857
1.46867  16.42857143
1.48193  21.42857143
1.52115  8.571428571
1.47576  22.85714286
1.46666  14.28571429
1.46998  14.28571429
 1.4998  4.285714286
1.47092  10.71428571
1.47306  5
 1.4962  5
1.45941  12.14285714
  1.457  13.57142857
1.46461  10.71428571
1.51519  5.714285714
1.59405  12.14285714
1.59161  10.71428571
1.51355  5.714285714
1.47085  9.285714286
1.46806  12.14285714
  1.499  4.285714286
1.61099  10
1.50437  4.285714286
1.60611  11.42857143
 1.4789  21.42857143
1.61771  11.42857143
1.60624  10
 1.5927  11.42857143
1.46517  12.14285714
1.47798  5.714285714
1.47176  15
1.51196  5.714285714
1.47441  15.71428571
1.50721  7.142857143
1.45766  7.142857143
1.45805  10.71428571
1.51696  7.142857143
 1.4598  7.142857143
1.46274  7.142857143
1.46135  13.57142857
1.52086  5.714285714
1.44135  6.428571429
1.44196  5
1.44581  5
1.46281  14.28571429
1.52076  4.285714286
  1.515  5.714285714
 1.5729  15
 1.4535  5
1.44309  6.428571429
 1.5115  5.714285714
1.50877  5.714285714
 1.5072  5.714285714
 1.5179  7.142857143
1.56731  7.857142857
1.52121  7.142857143
1.52373  7.142857143
1.55608  7.142857143
1.49725  5.714285714
1.46022  7.142857143
1.49761  5.714285714
1.45212  10.71428571
 1.4812  4.285714286
 1.4695  2.857142857
1.51029  5.714285714
1.45982  10.71428571
1.44945  12.14285714
1.45717  10.71428571
 1.5647  7.142857143
1.55511  4.285714286
 1.5934  10.71428571
1.47272  5.714285714
1.59851  11.42857143
1.46192  4.285714286
1.51842  7.142857143
 1.5254  18.57142857
1.55992  17.85714286
1.46639  5.714285714
1.46594  6.428571429
1.62445  10
1.49206  21.42857143
1.57729  17.85714286
1.46653  4.285714286
 1.4738  4.285714286
1.56741  19.28571429
1.52476  4.285714286
1.62444  10
1.56546  16.42857143
1.50793  5.714285714
1.57191  17.85714286
 1.5802  17.85714286
1.53268  5.714285714
1.58826  22.14285714
1.50253  7.142857143
1.57857  16.42857143
1.50658  4.285714286
1.51779  5.714285714
1.63083  10
 1.4704  5.714285714
 1.5074  7.142857143
1.51103  7.142857143
1.50894  7.142857143
1.51919  7.142857143
1.49275  19.28571429
1.50295  7.142857143
1.47201  7.857142857
1.48464  20.71428571
1.59088  17.14285714
1.47593  20.71428571
1.51065  5.714285714
1.43064  17.85714286
1.47096  20.71428571
1.47127  20.71428571
1.57352  15.71428571
1.57343  15
1.57997  22.14285714
 1.4645  5.714285714
1.50316  7.142857143
1.46974  8.571428571
1.46713  7.142857143
1.52636  4.285714286
1.53004  8.571428571
1.46515  8.571428571
1.45683  10
1.52251  17.14285714
1.51826  15
1.59531  11.42857143
1.57792  19.28571429
 1.5781  16.42857143
1.47105  10
1.46037  10
1.46244  10
1.47037  10
1.51739  7.142857143
1.60387  12.14285714
 1.4649  12.14285714
1.51216  5.714285714
1.51004  7.142857143
1.51263  5.714285714
1.53238  6.428571429
1.51378  7.142857143
1.50631  7.142857143
1.46975  10
 1.6091  12.85714286
1.46515  10
1.57209  17.85714286
1.46871  8.571428571
1.47301  10
1.56778  19.28571429
1.48228  12.14285714
1.61044  10
  1.472  15
1.61959  10
1.47537  10.71428571
1.46948  9.285714286
1.60911  11.42857143
1.51082  14.28571429
1.50498  14.28571429
1.62126  10
1.48045  12.14285714
1.61763  10
1.47628  8.571428571
1.52881  5.714285714
1.51791  14.28571429
1.47723  20
1.59865  10
1.47674  21.42857143
1.48405  21.42857143
1.49198  4.285714286
 1.4819  22.85714286
1.52037  5.714285714
1.53764  7.142857143
1.52924  7.857142857
1.51703  16.42857143
1.49526  5.714285714
1.48426  5.714285714
1.49414  5.714285714
1.61458  10
1.60492  10
1.47197  7.142857143
1.47127  10
 1.5984  5.714285714
1.50875  4.285714286
 1.5199  6.428571429
1.52083  6.428571429
1.53362  17.85714286
 1.5348  17.85714286
1.50419  7.142857143
1.46582  9.285714286
1.53014  17.14285714
1.55141  8.571428571
1.56346  8.571428571
  1.466  10
1.59293  10
1.59991  5.714285714
1.50705  5.714285714
1.51854  4.285714286
1.51397  5.714285714
 1.6196  10
1.51063  7.142857143
1.60537  5.714285714
1.58153  5.714285714
1.62945  10
 1.4755  7.142857143
1.52781  5.714285714
1.46971  7.857142857
1.52407  7.142857143
1.47381  7.142857143
1.58293  17.14285714
1.48098  4.285714286
1.48579  4.285714286
1.52136  7.142857143
1.51428  4.285714286
1.52742  6.428571429
1.53044  6.428571429
1.49279  5
1.49217  2.857142857
1.51321  5.714285714
1.47253  10.71428571
1.53613  5.714285714
1.47736  7.857142857
1.47977  9.285714286
1.52099  18.57142857
 1.5261  17.14285714
1.48516  5.714285714
1.53334  16.42857143
1.53832  6.428571429
1.48004  12.14285714
1.47369  9.285714286
1.47372  9.285714286
 1.5917  13.57142857
1.53862  17.14285714
1.47521  10
1.49699  2.857142857
1.58392  15
1.62566  5.714285714
1.58814  17.85714286
1.46347  12.14285714
 1.4636  8.571428571
1.46543  10
1.47376  12.14285714
1.47746  12.14285714
1.61896  5.714285714
1.62946  5.714285714
1.48431  7.857142857
1.52686  16.42857143
1.53457  18.57142857
1.47151  9.285714286
 1.5249  16.42857143
1.52754  13.57142857
1.49602  4.285714286
1.53823  15
1.48277  4.285714286
1.52982  16.42857143
1.48586  5.714285714
  1.494  4.285714286
1.51607  15
1.50987  16.42857143
 1.5341  7.142857143
1.57103  17.14285714
 1.4996  2.857142857
1.53284  5.714285714
 1.5805  17.14285714
 1.4984  4.285714286
1.47441  8.571428571
1.46922  10
1.59188  5.714285714
1.53711  7.142857143
1.52257  6.428571429
1.53397  10
1.53494  7.857142857
1.48008  12.14285714
1.48266  2.857142857
1.49865  2.857142857
 1.6184  5.714285714
1.61755  5.714285714
1.50454  4.285714286
1.51032  4.285714286
1.50656  5.714285714
1.49308  4.285714286
1.49466  5.714285714
1.49482  4.285714286
1.49043  12.85714286
1.51833  5.714285714
1.46927  13.57142857
 1.4709  13.57142857
1.49276  5.714285714
1.48749  5.714285714
 1.5165  5.714285714
1.49033  4.285714286
 1.4787  4.285714286
1.63778  5.714285714
1.64077  5.714285714
1.63707  5.714285714
1.41723  15
1.48299  10.71428571
1.52165  7.142857143
 1.5896  12.14285714
1.59498  17.85714286
1.62741  5.714285714
1.51379  8.571428571
  1.616  4.285714286
1.51941  5.714285714
1.58686  12.14285714
1.58659  10.71428571
 1.4813  9.285714286
1.51918  5.714285714
1.58226  10.71428571
1.58315  10.71428571
 1.5247  5.714285714
1.50652  17.14285714
1.48656  7.857142857
1.48455  9.285714286
1.61046  5.714285714
 1.4757  10.71428571
1.47514  7.857142857
1.43051  16.42857143
1.42081  16.42857143
1.52413  17.85714286
1.66661  5.714285714
1.42921  13.57142857
1.66864  5.714285714
1.66765  5.714285714
1.47204  9.285714286
1.67796  5.714285714
1.48291  8.571428571
1.56707  13.57142857
1.52455  5.714285714
 1.4259  14.28571429
1.52778  17.14285714
1.42363  17.85714286
1.54333  15
1.42542  16.42857143
 1.4217  15
1.53158  7.142857143
1.53688  7.142857143
1.52888  7.142857143
1.53481  17.85714286
1.46982  12.14285714
1.47741  10.71428571
1.51838  4.285714286
1.47459  7.142857143
 1.5279  7.142857143
1.46718  10.71428571
1.58103  17.85714286
1.54969  17.85714286
1.52414  7.142857143
1.52362  7.857142857
1.47699  10.71428571
1.48359  9.285714286
1.48575  10.71428571
1.68468  5.714285714
1.47937  9.285714286
1.56256  13.57142857
1.47976  17.14285714
1.47225  10.71428571
1.47328  5.714285714
1.50628  4.285714286
1.52366  5.714285714
1.49573  5.714285714
1.48462  9.285714286
1.47517  7.857142857
1.47506  7.142857143
1.47949  12.14285714
 1.4802  7.857142857
1.52844  17.14285714
1.48064  10.71428571
1.41341  12.85714286
1.41587  15
1.51909  17.14285714
1.59387  15.71428571
1.59019  15.71428571
1.52542  17.85714286
 1.5237  7.142857143
1.52656  17.85714286
1.60767  10.71428571
1.51951  7.142857143
 1.5994  10
1.59781  9.285714286
 1.5977  11.42857143
1.52129  17.14285714
1.52382  18.57142857
 1.5323  15
1.56415  13.57142857
1.53408  16.42857143
1.46804  18.57142857
1.51433  18.57142857
1.52719  15
1.46798  17.14285714
1.48301  8.571428571
1.46255  20
1.48702  9.285714286
1.54016  17.85714286
1.49683  21.42857143
1.45059  11.42857143
1.45874  11.42857143
1.51846  15.71428571
1.49133  7.142857143
1.48823  8.571428571
1.48517  4.285714286
1.46559  17.14285714
1.47754  8.571428571
1.55604  15
1.47607  10.71428571
1.47577  9.285714286
